pushMono_union_le	441.95	-387.20
relSub_inter_le	350.72	-282.12
relSub_inter_ge	338.81	-276.34
invImage_mono_local	-286.69	371.50
rel_inter_union_le	472.20	-435.40
prod₃	-292.83	408.35
existsAlong	-286.95	411.24
existsAlong_le_iff	342.20	-225.08
existsAlong_mono	330.07	-219.30
existsAlong_union_le	417.84	-349.98
thetaR	-282.88	416.70
omegaR	-295.00	382.85
relSub_compose_eq	375.09	-280.02
compose_union_right	469.87	-425.87
minimal_subobject_of_one_is_coterminator	459.06	-390.96
any_map_to_zero_is_iso	458.91	-388.73
degenerate_iff_zero_iso_one	468.84	-323.17
inverseImage_mono	36.63	94.70
union_inclusions_cover	426.57	-365.08
TransfersFiniteUnions	-281.92	374.66
TransfersFiniteUnions.toRegularCategory	12.83	104.22
TransfersFiniteUnions.toHasSubobjectUnions	194.75	-149.18
TransfersFiniteUnions.toHasBinaryCoproducts	24.58	97.89
TransfersFiniteUnions.bottom	12.67	103.67
TransfersFiniteUnions.bottom_min	52.70	64.63
TransfersFiniteUnions.bottom_dom_iso	58.80	70.41
TransfersFiniteUnions.invImage_union_le	362.96	-269.76
TransfersFiniteUnions.invImage_bottom	369.06	-281.98
prelogos_of_transfersFiniteUnions	448.50	-390.94
transfersFiniteUnions_of_prelogos	425.43	-364.35
prelogos_iff_transfersFiniteUnions	19.22	108.69
monic_inverseImage_iff_distributive	176.40	-133.77
PreLogosFunctor	-449.70	-38.98
PreLogosFunctor.preserves_union	212.30	-116.07
PreLogosFunctor.preserves_bottom	218.17	-128.29
thin_iso_of_maps	-340.70	379.02
distributive_poset_is_prelogos	439.75	-377.18
union_via_coproduct_image	470.15	-424.44
map_to_graph	234.79	-169.37
pairxx_factor	-335.86	384.70
graph_comp_recip_le_one_of_mono	288.80	-271.16
inter_lemma	345.76	-263.63
hxyg_lemma	409.11	-327.15
diag_le_one	428.02	-356.34
cross_le_one	402.64	-332.82
xx_le_RRrecip	438.52	-383.09
DisjointGluing.relUnionSub	290.02	-145.04
DisjointGluing.relSub_relUnionSub_le	301.98	-171.55
DisjointGluing.relSub_relUnionSub_ge	308.41	-166.32
DisjointGluing.relUnionSub_le_left	281.00	-127.96
DisjointGluing.relUnionSub_le_right	268.87	-121.96
DisjointGluing.le_relUnionSub	276.72	-118.80
DisjointGluing.compose_relUnionSub_right	270.55	-111.64
DisjointGluing.simple_relUnionSub	380.94	-304.68
DisjointGluing.diagSub_le_relSub_xx	368.09	-238.90
DisjointGluing.union_joint_cover_sub	466.58	-423.55
DisjointGluing.jointly_epi	440.99	-385.15
disjoint_cover_is_coproduct	474.90	-429.07
LaxColim.stageZero	377.53	-261.41
LaxColim.laxColimStrictInitial	-497.96	481.40
LaxColim.strictCoterminator_of_eq	441.13	-159.64
cover_comp_iso	-436.29	-89.85
iso_comp_cover	-299.74	376.41
Subobject.inter	-430.17	-2.53
Subobject.inter_le_left	346.89	-257.47
Subobject.inter_le_right	334.55	-251.47
Subobject.le_inter	340.64	-245.25
cover_of_image_factor	362.50	-196.70
union_is_image	454.71	-413.17
union_case_cover	429.71	-336.44
jcc_le	458.14	-402.75
union_joint_cover	361.39	-288.36
simple_R	414.89	-340.27
pasting_lemma	482.07	-461.10
IsComplementedSub	395.83	-332.92
PositivePreLogos	-290.99	385.80
PositivePreLogos.toHasBinaryCoproducts	132.01	-30.07
PositivePreLogos.toPreLogos	119.89	-24.07
inlSub	-291.14	383.07
inrSub	-279.79	373.81
DisjointBinaryCoproduct	-291.70	379.59
DisjointBinaryCoproduct.toPositivePreLogos	125.71	-18.40
DisjointBinaryCoproduct.inl_monic	-279.62	373.26
DisjointBinaryCoproduct.inr_monic	-291.53	379.04
DisjointBinaryCoproduct.inl_inter_inr	425.10	-369.83
DisjointBinaryCoproduct.inl_union_inr	405.68	-333.61
inl_mono	-426.67	17.86
inr_mono	-420.80	23.86
inl_inter_inr_le_bottom	431.36	-361.09
inl_union_inr_entire	423.07	-377.80
coprod_inl_inr_disjoint_elt	426.43	-369.17
pushout_over_initial_is_coproduct	452.23	-363.50
entire_of_entire_le	388.87	-315.07
entire_le_invImage_entire	359.49	-267.13
decompose_via_coproduct	486.56	-454.04
IsGeneratingSet	-341.31	376.75
IsBasis	142.45	35.69
IsPreFilter	-329.45	386.23
PrefilterMap	-299.86	374.01
PrefilterMap.U	176.67	-37.55
PrefilterMap.hU	240.57	-83.66
PrefilterMap.map	228.45	-95.66
prefilter_functor	269.68	-147.14
PrefRel	271.29	-116.94
PrefRel.refl	293.87	-186.31
PrefRel.symm	286.83	-160.39
PrefRel.trans	317.99	-209.67
TF	231.97	-99.27
TF.mk	287.65	-187.75
TF.map	333.93	-240.44
TF.map_mk	324.21	-255.72
TF.map_id	339.17	-259.79
TF.map_comp	345.05	-253.79
TF_functor	290.33	-251.78
TF.relatesTo	313.95	-234.50
TF.relatesTo_mk	308.54	-194.01
PrefRel_of_TF_eq	317.11	-250.90
PrefRel_reflect_monic	299.78	-181.62
prelogos_representation_theorem	411.52	-397.54
pushforwardSub	-297.56	374.24
pushforwardSub_mono	95.55	36.80
pushforwardSub_union_le	463.91	-399.07
inter_pushforward_le	337.82	-262.72
inter_eq_pushforward_invImage	343.69	-256.72
inter_union_le	465.29	-416.15
inter_mono	418.13	-365.63
complementedSub_congr	460.24	-425.21
sub_le_entire	365.18	-265.17
inter_comm_le	333.78	-258.12
union_comm_le	414.11	-341.90
inter_complemented	468.59	-426.66
IsFilter	228.42	-118.86
Zero1	-287.28	378.93
IsProperFilter	293.70	-175.29
IsUltraFilter	328.44	-245.31
UnionPrime	355.88	-277.30
disjUnionCompare	184.07	-153.83
PreservesDisjointUnions	205.22	-181.15
SetRepOfPreLogos	192.70	-167.38
ultrafilter_isFilter	430.46	-359.65
ultrafilter_inter_closed	412.20	-347.96
TF_coterminator_empty	404.72	-333.02
TF_coterminator_nonempty	402.61	-314.32
properFilter_not_zero	322.60	-234.42
complemented_of_disjoint_half	460.95	-428.38
ultrafilter_unionPrime	475.25	-441.76
ExtFilter	-293.39	389.51
ExtFilter.fam	-78.95	162.82
ExtFilter.isProper	218.26	-82.00
ExtFilter.allComp	315.61	-202.45
ExtFilter.extends₀	-40.02	131.94
exists_ultrafilter_extending	385.50	-303.70
complemented_of_projective_is_projective	476.39	-465.32
dom_initial_of_le_bottom	465.63	-360.28
dom_initial_of_map_to_bottom	471.50	-354.28
le_bottom_of_map_to_bottom	311.36	-172.89
pushforwardSub_bottom_le	323.25	-195.40
complementedSub_iso_coproduct	445.18	-380.55
complementedSub_legs_iso	462.18	-429.73
disjointPair_legs_iso	460.17	-424.22
complementedSub_symm	450.61	-391.06
complement_le_other	448.88	-410.24
complement_unique	401.33	-338.82
complemented_subterminator_projective	469.06	-377.93
wellSupported_coprod_one	49.01	22.21
point_inl_complementedSubterminator	479.12	-464.50
coprodMapOne	-280.49	381.66
postcompSub	-292.40	387.44
invImage_postcompSub_le	26.37	94.51
invImage_inl_inrSub_le_any	476.52	-399.71
coprodMapOne_image_proper	466.92	-442.10
decompose_witnesses	465.56	-445.56
prodCoprodInl	-282.99	379.80
prodCoprodInr	-294.02	387.00
prodCoprodInl_mono	322.86	-215.87
prodCoprodInr_mono	330.60	-211.18
prodCoprodInlSub	69.95	85.38
prodCoprodInrSub	76.38	72.94
invImg_fst_inl_le	367.23	-278.51
invImg_fst_inr_le	358.61	-276.12
prodCoprod_entire_le_union	469.47	-453.44
prodCoprod_inter_le_bottom	475.24	-393.47
coprodProdDistrib	201.46	-30.45
capital_iff_complemented_subterminators	480.05	-469.86
disjUnionCompare_surjective	472.35	-443.93
disjUnionCompare_injective	425.19	-378.05
preservesDisjointUnions_of_ultrafilter	378.62	-322.39
notMem_zero_of_injective	432.78	-367.19
unionPrime_membership_of_surjective	441.89	-405.53
unionPrime_of_preservesDisjointUnions	436.38	-394.10
preservesDisjointUnions_iff_unionPrime	453.97	-413.39
setRepOfPreLogos_of_ultrafilter	295.25	-228.82
SetRegular.setHasTerminal	176.64	-166.16
SetRegular.setHasBinaryProducts	183.29	-160.38
SetRegular.setHasPullbacks	170.83	-154.59
SetRegular.set_monic_iff_injective	177.04	-148.37
SetRegular.set_cover_iff_surjective	208.31	-182.27
SetRegular.setImage	177.03	-164.56
SetRegular.set_isImage	362.89	-240.89
SetRegular.setHasImages	185.71	-162.89
SetRegular.setPullbacksTransferCovers	191.98	-163.90
SetRegular.setRegular	182.64	-152.64
SetRegular.power_monic_iff	231.76	-397.29
SetRegular.power_cover_iff	236.49	-393.92
SetRegular.powerHasTerminal	225.51	-385.73
SetRegular.powerHasBinaryProducts	231.60	-397.73
SetRegular.powerHasPullbacks	219.36	-391.62
SetRegular.powerImage	229.18	-386.49
SetRegular.power_isImage	374.10	-410.10
SetRegular.powerHasImages	221.62	-392.49
SetRegular.powerPullbacksTransferCovers	238.33	-387.80
SetRegular.powerRegular	238.18	-399.59
HomRepRegular.homRep_preserves_prod	399.91	-408.47
HomRepRegular.homRep_preserves_pullbacks	275.95	-400.94
HomRepRegular.homRep_preserves_covers	419.33	-419.29
HomRepRegular.homRep_preserves_images	430.08	-427.52
PreLogosHorn.IsInitialObj	-299.53	387.10
PreLogosHorn.IsCoverObj	-293.66	371.93
PreLogosHorn.IsImageObj	-294.40	376.73
PreLogosHorn.IsDisjointCoprodObj	-288.30	382.51
PreLogosHorn.PLAtom	-282.21	370.29
PreLogosHorn.PLSentence	-294.12	380.78
PreLogosHorn.PLSentence.nObj	-128.07	100.70
PreLogosHorn.PLSentence.hyps	-65.48	-3.92
PreLogosHorn.PLSentence.concl	-77.39	1.86
PreLogosHorn.PLAtom.holds	246.42	-360.87
PreLogosHorn.plHypsHold	82.49	-192.77
PreLogosHorn.PLHoldsIn	67.95	-183.27
PreLogosHorn.PreLogosRep	-299.50	385.90
PreLogosHorn.PreLogosRep.push	72.81	-180.62
PreLogosHorn.PreLogosRep.preserves	75.24	-196.40
PreLogosHorn.PreLogosRep.reflects	81.12	-190.62
PreLogosHorn.PreLogosRep.id	86.66	-201.75
PreLogosHorn.PreLogosRep.preservesHyps	70.71	-187.42
PreLogosHorn.preLogos_horn_metatheorem	76.58	-181.31
PreLogosHorn.preLogos_horn_metatheorem_set	187.45	-186.86
PreLogosHorn.pushPow	283.38	-431.13
PreLogosHorn.morAs_pushPow	294.51	-431.59
PreLogosHorn.pushPow_obj_app	269.73	-425.96
PreLogosHorn.supp	-305.78	378.92
PreLogosHorn.supp_self	-100.98	20.13
PreLogosHorn.supp_ne	-94.89	7.91
PreLogosHorn.supp.inj	-105.92	13.26
PreLogosHorn.supp.prj	-100.04	19.04
PreLogosHorn.supp.prj_inj	-70.63	-27.89
PreLogosHorn.supp.inj_prj	-82.75	-22.10
PreLogosHorn.suppApp	227.48	-392.06
PreLogosHorn.suppExt	233.79	-404.50
PreLogosHorn.suppApp_suppExt	-39.56	-81.99
PreLogosHorn.suppExt_suppApp	230.39	-395.67
PreLogosHorn.suppApp_comp	234.07	-387.37
PreLogosHorn.suppExt_comp	223.70	-401.45
PreLogosHorn.isTerminalObj_power_iff	265.05	-401.26
PreLogosHorn.isProductObj_power_iff	273.66	-398.65
PreLogosHorn.isEqualizerObj_power_iff	261.75	-410.87
PreLogosHorn.pushPow_mor_app	297.30	-435.63
PreLogosHorn.pushPow_preserves_terminator	293.97	-412.88
PreLogosHorn.pushPow_reflects_terminator	282.94	-426.41
PreLogosHorn.pushPow_preserves_product	302.72	-435.30
PreLogosHorn.pushPow_reflects_product	308.93	-429.63
PreLogosHorn.pushPow_preserves_equalizer	296.80	-441.63
PreLogosHorn.pushPow_reflects_equalizer	303.01	-435.96
PreLogosHorn.Capital	-284.18	382.94
PreLogosHorn.pushPow_preserves_cover	291.61	-441.08
PreLogosHorn.pushPow_reflects_cover	301.75	-435.52
PreLogosHorn.isImage_of_isImageObj	360.95	-194.68
PreLogosHorn.isImageObj_of_isImage	348.82	-206.90
PreLogosHorn.pushPow_preserves_image	411.08	-440.01
PreLogosHorn.PushPowResidual	-284.38	382.17
PreLogosHorn.PushPowResidual.image_reflect	280.90	-435.71
PreLogosHorn.PushPowResidual.zero_preserve	266.74	-418.55
PreLogosHorn.PushPowResidual.zero_reflect	272.61	-412.55
PreLogosHorn.PushPowResidual.coprod_preserve	279.75	-435.71
PreLogosHorn.PushPowResidual.coprod_reflect	285.85	-429.93
PreLogosHorn.PreLogosRep.ofPushPow	285.70	-418.90
PreLogosHorn.horn_holds_of_holds_in_setPower	225.51	-404.73
PreLogosHorn.Stalk.StalkIndex	221.10	-96.45
PreLogosHorn.Stalk.Tstar	309.52	-244.05
PreLogosHorn.Stalk.TstarFunctor	338.89	-423.67
PreLogosHorn.Stalk.Tstar_map_app	334.36	-416.46
PreLogosHorn.Stalk.exists_ultrafilter_excluding	466.69	-426.78
PreLogosHorn.Stalk.initialObj_iso_zero	397.09	-319.88
PreLogosHorn.Stalk.TF_initial_empty	427.05	-379.57
PreLogosHorn.Stalk.isInitialObj_power_of_empty	236.73	-389.33
PreLogosHorn.Stalk.empty_of_isInitialObj_power	224.83	-401.33
PreLogosHorn.Stalk.Tstar_preserves_initial	295.19	-409.35
PreLogosHorn.Stalk.stalk_separates	407.81	-339.74
PreLogosHorn.Stalk.pushStalk	317.62	-441.18
PreLogosHorn.Stalk.morAs_pushStalk	324.92	-438.25
PreLogosHorn.Stalk.StalkResidual	-294.34	379.01
PreLogosHorn.Stalk.StalkResidual.terminator_preserve	287.25	-428.37
PreLogosHorn.Stalk.StalkResidual.product_preserve	306.48	-436.28
PreLogosHorn.Stalk.StalkResidual.equalizer_preserve	312.57	-430.49
PreLogosHorn.Stalk.StalkResidual.cover_preserve	299.90	-441.40
PreLogosHorn.Stalk.StalkResidual.image_preserve	306.65	-436.38
PreLogosHorn.Stalk.StalkResidual.coprod_preserve	312.09	-430.38
PreLogosHorn.Stalk.StalkResidual.reflect	279.05	-423.11
PreLogosHorn.Stalk.stalkRep	305.07	-435.07
PreLogosHorn.Stalk.horn_holds_of_stalk	282.37	-402.36
disjointBinaryCoproduct_of_disjoint	461.73	-451.14
monic_of_comp_monic	-299.97	373.01
monic_inl_of_factor	350.31	-232.22
monic_inr_of_factor	338.63	-245.10
subobject_le_of_initial_dom	149.73	-21.12
isInitial_of_iso	155.61	-15.34
prelogos_bottom_strict	478.32	-341.61
prelogos_bottom_initial	448.02	-305.44
disjoint_pullback_initial	457.40	-406.29
Colim.colimitCoprodOfDisjoint	463.93	456.18
Colim.objIncl_pair_commonStage	-453.27	463.77
Colim.colimit_inl_monic	479.36	443.61
Colim.colimit_inr_monic	485.45	449.61
Colim.colimit_inl_inter_inr	484.72	-395.32
Colim.colimitDisjointBinaryCoproduct	488.84	-325.39
Colim.colimitPositive	494.17	-240.78
LaxColim.coprStageIncl	-493.54	473.52
LaxColim.coprStageIncl_isIso	-491.61	482.59
LaxColim.homInclL_refl_factor	-488.47	493.62
LaxColim.coprInl_factor	-492.17	466.84
LaxColim.coprInr_factor	-486.07	472.62
LaxColim.laxCoprodDataOfDisjoint	-467.72	461.76
LaxColim.laxColimCoprodOfDisjoint	-490.14	461.59
LaxColim.laxColim_inl_monic	-490.83	473.83
LaxColim.laxColim_inr_monic	-484.74	479.83
LaxColim.laxColim_inl_inter_inr	-499.05	-341.34
PreLogosHorn.Stalk.prefRel_restrict	289.29	-160.28
PreLogosHorn.Stalk.isIso_of_bijective	186.67	-151.22
PreLogosHorn.Stalk.prefRel_of_legs	318.95	-235.26
PreLogosHorn.Stalk.TF_preserves_binaryProducts	432.66	-329.10
PreLogosHorn.Stalk.pullback_monicPair	-426.15	-138.41
PreLogosHorn.Stalk.TF_jointly_monic	334.99	-320.65
PreLogosHorn.Stalk.cone_data_of_eq	363.42	-291.66
PreLogosHorn.Stalk.TF_preserves_pullbacks	365.35	-337.88
PreLogosHorn.Stalk.TF_preserves_covers_of_projective	436.22	-357.11
PreLogosHorn.Stalk.TF_preserves_mono	328.78	-334.90
PreLogosHorn.Stalk.TF_preserves_images	456.51	-382.55
PreLogosHorn.Stalk.TF_regularFunctor	400.15	-340.79
complementedSub_of_projective	483.43	-471.31
complementedSub_of_projective'	433.69	-361.53
capital_one_Projective	446.96	-226.93
capital_complementedSub_projective	456.23	-290.01
power_isIso_iff	274.45	-397.54
power_isPullback_of_fibrewise	262.33	-409.54
power_isImage_of_fibrewise	379.98	-414.71
Tstar_preservesBinaryProducts	452.10	-426.88
Tstar_preservesPullbacks	399.13	-432.75
Tstar_preservesMono	384.32	-432.77
Tstar_preservesCovers	469.57	-431.04
Tstar_preservesImages	464.78	-447.53
Tstar_regularFunctor	460.80	-447.44
stalk_detects_proper_mono_class	425.73	-363.60
stalk_detects_proper_mono	381.52	-334.66
TF_subterminator_nonempty	325.21	-246.11
exists_stalk_empty_of_proper	421.96	-346.74
exists_ultrafilter_excluding_within	465.67	-451.80
Tstar_reflects_iso	459.06	-428.94
relStalk_repr_faithful	462.53	-469.03
Tstar_separates	465.18	-416.44
Tstar_reflects_cover	460.99	-353.18
homRep_reflects_iso	261.15	-403.12
homRep_preserves_properMono	291.94	-399.20
ProperSub	-303.68	365.24
ProperSub.dom	-131.61	137.06
ProperSub.cod	-143.52	142.84
ProperSub.mono	-104.58	68.55
ProperSub.proper	238.50	1.52
finite_separation	252.43	-399.31
Subobject.Equiv	-289.21	364.69
Subobject.Equiv.refl	77.62	-102.37
Subobject.Equiv.symm	-435.27	52.30
Subobject.Equiv.trans	363.14	-282.34
Subobject.le_of_le_equiv	369.02	-276.56
Subobject.le_of_equiv_le	356.89	-270.78
Subobject.map_le	212.67	-128.95
Subobject.map_equiv	-408.02	-136.42
union_le_union	435.67	-379.38
union_equiv	-423.57	-148.99
inverseImage_equiv	-415.51	-17.85
isImage_equiv	337.53	-193.04
image_equiv_isImage	351.29	-225.62
image_monic_equiv	-424.10	-11.61
isImage_precomp_iso	351.50	-182.75
pullback_subobject_le	-289.55	363.38
pullback_subobject_equiv	-423.59	44.56
Cone.IsPullback.pi1_monic	-301.39	375.06
subobject_le_of_heq_arr	-296.50	362.84
image_case_le_left	354.44	-235.06
image_case_le_right	343.08	-229.93
image_case_min	442.13	-368.71
union_equiv_image_case	420.74	-354.72
pbSub	350.59	-37.57
unionImg	-301.85	362.62
unionImg_le_left	-421.33	79.15
unionImg_le_right	-433.23	84.94
unionImg_min	-427.14	73.05
unionImg_equiv_union	415.50	-356.03
monic_of_heq	-305.73	373.97
stage_invImage_union_le	399.73	-330.06
Colim.TransMono	-437.51	-42.81
Colim.germSub	469.45	457.94
Colim.germSub_dom	474.23	441.23
Colim.germSub_arr	481.75	450.19
Colim.germSub_le	473.02	470.09
Colim.germSub_equiv	473.97	434.12
Colim.homInclObj_mono_reflects	481.16	464.09
Colim.invImage_germ_equiv	480.97	469.88
Colim.union_germ_equiv	481.26	-382.72
Colim.colimHom_trifan_as_homInclObj	-453.20	473.73
Colim.colimit_invImage_union_le	480.81	-226.64
LaxColim.laxColimPreLogos	-486.05	-406.91
LaxColim.laxColimPositive	-479.85	-364.46
monic_postcomp_iso	-305.86	383.61
subConj	-262.76	295.63
subConj_arr	-422.42	157.55
subConj_le	-434.33	163.55
subConj_equiv	-440.28	39.49
subConj_cancel	-431.55	34.93
invImage_subConj_equiv	-446.85	-45.78
invImage_iso_precomp_equiv	-441.75	-34.08
invImage_le_of_le	-293.33	375.42
invImage_equiv_pb	-438.47	34.91
subConj_union_equiv	395.41	-346.98
LaxColim.TransMonoL	-468.54	100.29
LaxColim.germSubL	-490.85	466.82
LaxColim.germSubL_arr	-484.97	472.49
LaxColim.germSubL_le	-484.90	471.00
LaxColim.germSubL_equiv	-488.16	459.26
LaxColim.invImage_germ_equivL	-493.23	480.59
LaxColim.union_germ_equivL	-486.70	-368.17
LaxColim.hom_as_germL	-499.92	484.88
LaxColim.advIso	-490.10	485.52
LaxColim.advIso_isIso	-487.19	476.15
LaxColim.advIso_stageInclL_eq	-501.06	485.32
LaxColim.laxColim_invImage_union_le	-497.05	472.60
IsComplemented	365.95	-274.89
isComplemented_iff_sub	444.92	-403.77
BooleanPreLogos.toPreLogos	113.70	28.33
BooleanPreLogos	-299.74	362.40
BooleanPreLogos.hasComplement	244.52	-99.52
killedValues	-305.00	374.07
product_mono_of_mono_right	172.74	-12.90
IsSpecialPreLogos	-311.14	367.74
IsSpecialPreLogos.special	341.33	-198.30
isSpecialPreLogos_implies_properMono	445.95	-381.96
PreTopos.toPositivePreLogos	373.83	-286.41
PreTopos	-305.31	373.63
PreTopos.toHasBinaryCoproducts	235.05	-87.24
PreTopos.toEffectiveRegular	297.70	-174.52
PreTopos.toHasSubobjectUnions	375.50	-291.02
PreTopos.invImage_preserves_bottom	422.76	-345.39
PreTopos.invImage_preserves_union	411.84	-343.99
PreTopos.bottom_min	240.14	-83.56
PreTopos.bottom	235.06	-87.78
PreTopos.bottom_dom_iso	234.21	-89.88
PreToposDisjoint	-271.41	372.76
PreToposDisjoint.toDisjointBinaryCoproduct	428.36	-356.78
PreToposDisjoint.toPreTopos	338.17	-243.38
PreToposDisjoint.inl_monic	384.34	-289.27
PreToposDisjoint.inl_inter_inr	460.72	-424.87
PreToposDisjoint.inr_monic	378.42	-295.60
PreToposDisjoint.inl_union_inr	449.32	-398.97
HasMinEquivContaining	310.25	-201.09
graphComp_le_kernelPairRel	444.82	-402.34
kernelPairRel_le_graphComp	437.23	-365.90
preTopos_cocartesian_to_minEquiv	483.40	-466.58
equivalenceRelation_of_isEquivRel	399.12	-331.61
isEquivRel_of_equivalenceRelation	405.22	-325.83
minEquiv_of_rtc	458.39	-422.57
mono_of_kernelPairRel_le_diag	434.44	-378.91
amalgamation_lemma	485.09	-477.35
amalgamation_is_pullback	493.16	-472.78
amalgamation_is_pushout	474.90	-474.38
isPullback_postcomp_mono	-271.80	372.00
pushout_descent_mono	-294.28	376.80
preTopos_minEquiv_to_cocartesian	472.34	-468.57
cokernelPair	391.50	-301.09
cokernelPairU	389.06	-283.59
cokernelPairV	376.93	-295.81
cokernelPair_sq	389.59	-298.57
cokernelPair_cover	392.84	-288.52
cokernelPair_m_factors_eq	394.95	-331.28
monic_epic_is_cover	485.02	-479.10
pretopos_balanced	436.81	-355.41
cover_eq_epic_preTopos	442.64	-395.65
monic_eq_cocover_preTopos	391.14	-373.34
pushout_monic_in_pretopos	488.87	-466.97
DecidableObject	324.90	-189.06
subobject_complemented_of_amalg_decidable	451.09	-400.82
subobject_complemented_of_decidable	449.08	-379.38
preTopos_boolean_iff_all_decidable	462.25	-444.15
subobject_of_choice_is_choice	268.43	-283.67
quotient_of_choice_is_choice	424.84	-323.00
terminator_is_choice	322.07	-286.61
entire_comp_graph	-433.50	-249.30
comp_recip_pin	374.22	-260.16
entire_refine	397.34	-391.16
prod_choice_is_choice	316.62	-341.48
choice_prod_pinned	299.28	-301.10
coprod_choice_to_one_one_choice	421.16	-365.87
complemented_legs_iso	476.09	-451.07
boolean_to_coprod_choice_is_choice	486.78	-467.73
Rep646.TS	-277.48	366.01
Rep646.TSmap	-159.50	235.49
Rep646.TSmap_apply	-152.20	226.05
Rep646.TSmap_id	-164.11	213.83
Rep646.TSmap_comp	-158.45	219.94
Rep646.coideal	-226.91	268.53
Rep646.coideal_singleton	-236.30	255.66
Rep646.coidealBase	-233.49	264.72
Rep646.U	-193.57	234.70
Rep646.coideal_mem	-159.38	199.17
Rep646.mem_coideal_singleton	-154.82	206.70
Rep646.Trep	-136.14	202.41
Rep646.TrepMap	-129.98	167.53
Rep646.trepFunctor	-406.46	-38.54
Rep646.idSec	-153.81	240.18
Rep646.idSec_apply_self	-167.03	234.20
Rep646.trep_separatesMaps	-52.33	-69.96
Rep646.isIso_of_section_of_mono	-262.24	370.57
Rep646.tsmap_injective_of_mono	-164.56	212.09
Rep646.trep_map_injective	-117.63	160.83
Rep646.trep_map_not_surjective	-98.18	153.58
Rep646.trep_preserves_properMono	222.30	-67.53
Rep646.representation646	231.02	-85.28
UF.Set	-262.12	369.81
UF.Set.ext	-239.43	273.01
UF.Set.ext_iff	-231.36	259.26
UF.Set.Subset	-227.02	266.35
UF.Set.«term_⊆ᵤ_»	-274.95	375.59
UF.Set.Subset.refl	-230.75	258.05
UF.Set.Subset.trans	-224.88	263.83
UF.Set.univ	-239.19	272.02
UF.Set.empty	-232.88	260.35
UF.Set.compl	-227.44	265.91
UF.Set.«term_ᶜ»	-275.37	374.17
UF.Set.inter	-233.04	260.13
UF.Set.«term_∩ᵤ_»	-263.29	368.94
UF.Set.mem_univ	-236.33	273.23
UF.Set.inter_subset_left	-221.81	241.96
UF.Set.inter_subset_right	-215.71	247.74
UF.Filter	-275.24	374.39
UF.Filter.sets	-230.61	255.43
UF.Filter.empty_not_mem	-214.12	246.87
UF.Filter.univ_mem	-220.00	252.10
UF.Filter.up_closed	-214.89	238.68
UF.Filter.inter_mem	-202.23	234.39
UF.Filter.Mem	-222.24	251.34
UF.Filter.«term_∈ᶠ_»	-283.48	361.96
UF.Filter.ext	-200.96	232.20
UF.Filter.ext_iff	-222.18	250.79
UF.Filter.mem_nonempty	-214.55	237.15
UF.Filter.le	-210.43	244.90
UF.Filter.«term_≤ᶠ_»	-289.66	373.52
UF.Filter.le_refl	-215.36	238.03
UF.Filter.le_trans	-209.27	244.03
UF.Filter.le_antisymm	-221.18	249.70
UF.Filter.extendSets	-208.18	226.64
UF.Filter.extend_proper	-199.02	229.69
UF.Filter.extend	-207.65	226.60
UF.Filter.self_mem_extend	-206.04	224.01
UF.Filter.le_extend	-202.03	231.33
UF.Filter.Base	-283.78	372.32
UF.Filter.Base.pt	-238.28	262.99
UF.Filter.Base.set	-226.27	261.87
UF.Filter.Base.nonempty	-242.12	273.24
UF.Filter.Base.directed	-235.58	258.28
UF.Filter.ofBase	-208.47	242.39
UF.Filter.set_mem_ofBase	-226.40	250.47
UF.Ultrafilter	-278.00	358.79
UF.Ultrafilter.toFilter	-217.28	253.12
UF.Ultrafilter.decide	-206.08	232.41
UF.Chain	-281.11	358.35
UF.IsUB	-275.24	364.13
UF.IsMax	-287.47	374.73
UF.Zorn.g	-276.78	362.51
UF.Zorn.g_strict	-237.62	273.16
UF.Zorn.g_eq_of_max	-249.42	278.94
UF.Zorn.le_g	-243.00	266.39
UF.Zorn.CSub	-263.62	363.81
UF.Zorn.CSub.refl	-249.90	280.03
UF.Zorn.CSub.trans	-243.81	286.03
UF.Zorn.CSub.antisymm	-238.05	273.71
UF.Zorn.csucc	-249.62	278.50
UF.Zorn.csub_csucc	-242.76	283.08
UF.Zorn.mem_csucc_self	-237.00	271.19
UF.Zorn.Tower	-277.92	373.20
UF.Zorn.Tower.empty	-243.36	283.63
UF.Zorn.Narrow	-236.72	270.53
UF.Zorn.compare_of_narrow	-248.62	276.31
UF.Zorn.Tower.narrow	-242.42	281.00
UF.Zorn.tower_compare	-237.31	271.08
UF.Zorn.tower_chain	-244.62	271.72
UF.Zorn.bigU	-243.56	283.08
UF.Zorn.bigU_tower	-237.03	270.10
UF.Zorn.subset_bigU	-248.61	274.78
UF.Zorn.ub_bigU_isMax	-238.02	276.62
UF.exists_maximal	-232.15	264.62
UF.Filter.Over	-241.97	266.35
UF.Filter.chainUnionSets	-215.63	250.68
UF.Filter.OverChain	-228.80	259.37
UF.Filter.chainUnion	-203.05	216.76
UF.Filter.le_chainUnion	-215.13	249.47
UF.Filter.chainUnion_mem_of_mem	-209.25	237.26
UF.exists_ultrafilter_le	-205.06	227.38
UF.Ultrafilter.Mem	-200.94	235.02
UF.Ultrafilter.not_mem_and_compl	-187.51	200.91
UF.Ultrafilter.mem_iff_compl_not_mem	-206.53	228.26
UF.Ultrafilter.inter_mem'	-194.20	213.68
UF.Ultrafilter.up_closed'	-190.95	220.95
